S.No,CATEGORY,SUB_CATEGORY,ITEM_GROUP,BRAND_NAME,ITEM_NAME,SKU,ITEM_URL,ITEM_NAME1,MRP,DISCOUNTED_PRICE,SAVE %,QTY,TYPE,IMAGE_MAIN,ABOUT,EAN,IMAGE URL 1
, SNACKS & BRANDED FOODS ," NOODLE, PASTA, VERMICELLI ", PASTA & MACARONI , BAMBINO Spirali Pasta,Bambino,284409,https://www.bigbasket.com/pd/284409/bambino-spirali-pasta-250-g-pouch/,"Bambino Spirali Pasta, 250 g Pouch",70,,,250 g,,https://www.bigbasket.com/media/uploads/p/mm/284409_5-bambino-spirali-pasta.jpg,"Made using superior quality Durum wheat semolina, our Bambino Spirali Pasta is crafted to satisfy your cravings for authentic Italian pasta. Inspired by authentic Italian cuisine, its perfect shape and size allows any sauce or dressing to seep in well and help you serve the most delectable pasta. Plus you can enjoy it guilt free because a typical plate portion will provide you enough slow release energy for a busy day at home, the office or at the gym. All our products are made using only premium quality ingredients and contain high protein content, zero cholesterol, no trans fat and low glycaemic index. Making Bambino Spirali Pasta a healthy treat for your entire family! Add a generous helping of cheese, cream and freshly ground oregano for an authentic white sauce Italian pasta. Toss it in olive oil, basil and cherry tomatoes for an instant portion of the good old aglio e olio or keep it simple with tomato puree and enjoy the classic marinara pasta flavour.",284409,"https://www.bigbasket.com/media/uploads/p/l/284409_5-bambino-spirali-pasta.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , GLUCOSE & MILK BISCUITS , PARLE Fab Bourbon,Parle,40005873,https://www.bigbasket.com/pd/40005873/parle-fab-bourbon-150-g-pouch/,"Parle Fab Bourbon, 150 g Pouch",25,Rs 20,20%,150 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005873_9-parle-fab-bourbon.jpg,"Parle Hide and Seek Bourbon Chocolate Cream Biscuit have captured the hearts as well as the flavor buds of children and adults alike. The chocolate crumbs are wrecked down into crunchy little marvels that are mixed with the delicately refined hot baked cookies. These biscuit are also high in carbohydrates, minerals, proteins and which add more energy to your day.",43,"https://www.bigbasket.com/media/uploads/p/l/40005873_9-parle-fab-bourbon.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , GLUCOSE & MILK BISCUITS , PARLE Fab Bourbon,Parle,40005874,https://www.bigbasket.com/pd/40005874/parle-fab-bourbon-60-g-pouch/,"Parle Fab Bourbon, 60 g Pouch",10,,,60 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40005874_9-parle-fab-bourbon.jpg,"Parle Hide and Seek Bourbon Chocolate Cream Biscuit lets you play a game of hide and seek to find the hidden chocolate cream sandwiched between 2 biscuits. The creamy and chocolaty rich Parle Hide and Seek also comes in attractive packages, which ensure that biscuits are not broken when they are being transferred from place to place.",40005874,"https://www.bigbasket.com/media/uploads/p/l/40005874_9-parle-fab-bourbon.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , MINTS & CHEWING GUM ," CENTER FRESH Mint - Sugarfree, Peppermint Flavour",Center Fresh,40159652,https://www.bigbasket.com/pd/40159652/center-fresh-mint-sugarfree-peppermint-flavour-15-pcs/,"Center Fresh Mint - Sugarfree, Peppermint Flavour, 15 pcs",10,,,15 pcs,veg,https://www.bigbasket.com/media/uploads/p/mm/40159652_3-center-fresh-mint-sugarfree-peppermint-flavour.jpg,"All new Center Fresh Mints, Chali Hawa Mastaani! Sugar-free 3 layered mints in refreshing peppermint flavour. Life is full of chances that can provide big opportunity when your big moment arrives. Good thing is, with all-new Center Fresh Mints, you are prepared for a fresh beginning, anytime, anywhere.  Pop one of these refreshing mints, for getting fresh breath. These are the perfect offering for freshness to remain confident anytime, anywhere. The easy to carry, re-sealable dispenser pack allows you to enjoy the refreshing flavour with fewer calories, anywhere. All new Center Fresh 3 layered sugar-free mints to boost your confidence.",8.90139E+12,"https://www.bigbasket.com/media/uploads/p/l/40159652_3-center-fresh-mint-sugarfree-peppermint-flavour.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , TASTIES Namkeen All In One Mixture,Tasties,40115863,https://www.bigbasket.com/pd/40115863/tasties-namkeen-all-in-one-mixture-150-g/,"Tasties Namkeen All In One Mixture, 150 g",49,Rs 33,33%,150 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40115863_9-tasties-namkeen-all-in-one-mixture.jpg,"Tasties Namkeens are a range of traditional Indian Savouries that are, authentic, crisy and deliciously mouth watering. Made by skilled and experienced manufacturers in hygienic state-of-the-art facilities, these flavoursome namkeens will take you back to a time of light-hearted fun, while munching on your favourite snack.",40115863,"https://www.bigbasket.com/media/uploads/p/l/40115863_9-tasties-namkeen-all-in-one-mixture.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , TASTIES All In One Mixture,Tasties,1209797,https://www.bigbasket.com/pd/1209797/tasties-all-in-one-mixture-6x150-g/,"Tasties All In One Mixture, 6x150 g Multipack",294,Rs 198,33%,6x150 g,,https://www.bigbasket.com/media/uploads/p/mm/1209797_1-tasties-all-in-one-mixture.jpg,"Tasties Namkeens are a range of traditional Indian Savouries that is, authentic, crispy and deliciously mouth-watering. Made by skilled and experienced manufacturers in hygienic state-of-the-art facilities, these flavoursome namkeens will take you back to a time of light-hearted fun, while munching on your favourite snack.",1209797,https://www.bigbasket.com/media/uploads/p/l/1209797_1-tasties-all-in-one-mixture.jpg
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , TASTIES All In One Mixture,Tasties,1209791,https://www.bigbasket.com/pd/1209791/tasties-all-in-one-mixture-3x150-g/,"Tasties All In One Mixture, 3x150 g Multipack",147,Rs 99,33%,3x150 g,,https://www.bigbasket.com/media/uploads/p/mm/1209791_1-tasties-all-in-one-mixture.jpg,"Tasties Namkeens are a range of traditional Indian Savouries that is, authentic, crispy and deliciously mouth-watering. Made by skilled and experienced manufacturers in hygienic state-of-the-art facilities, these flavoursome namkeens will take you back to a time of light-hearted fun, while munching on your favourite snack.",1209791,https://www.bigbasket.com/media/uploads/p/l/1209791_1-tasties-all-in-one-mixture.jpg
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES , CREAM BISCUITS & WAFERS , DUKES Chocolate Biscuits - Cream 4 Fun,Dukes,286590,https://www.bigbasket.com/pd/286590/dukes-chocolate-biscuits-cream-4-fun-150-g-pouch/,"Dukes Chocolate Biscuits - Cream 4 Fun, 150 g Pouch",30,Rs 20.81,31%,150 g,,https://www.bigbasket.com/media/uploads/p/mm/286590_2-dukes-chocolate-biscuits-cream-4-fun.jpg,Dukes Bourbon Biscuits are not only tasty; it has the goodness of chocolate taste. It gives real aroma of chocolates makes you go enticing and induce you to take bites over and over. Each bite of this biscuit is a delicacy for your taste buds.,286590,"https://www.bigbasket.com/media/uploads/p/l/286590_2-dukes-chocolate-biscuits-cream-4-fun.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , BREAKFAST & SNACK MIXES , TATA SAMPANN High Dietary Fiber Dosa Mix,Tata Sampann,40191085,https://www.bigbasket.com/pd/40191085/tata-sampann-high-dietary-fiber-dosa-mix-180-g/,"Tata Sampann High Dietary Fiber Dosa Mix, 180 g",70,,,180 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40191085_1-tata-sampann-high-dietary-fiber-dosa-mix.jpg,"Tata Sampann brings to you an easy to cook, High Dietary Fibre Dosa Mix. Made using selected quality ingredients and has a high stringent quality specification to provide the consumer the best product quality. It also has the right balance of authentic spices for a great taste! No Added Preservatives. No Added Colours.",40191085,"https://www.bigbasket.com/media/uploads/p/l/40191085_1-tata-sampann-high-dietary-fiber-dosa-mix.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , BREAKFAST & SNACK MIXES , MTR Sweet Mix - Vermicelli Payasam,MTR,40001456,https://www.bigbasket.com/pd/40001456/mtr-sweet-mix-vermicelli-payasam-100-g-pouch/,"MTR Sweet Mix - Vermicelli Payasam, 100 g Pouch",45,,,100 g,,https://www.bigbasket.com/media/uploads/p/mm/40001456_1-mtr-sweet-mix-vermicelli-payasam.jpg,"MTR Vermicelli Payasam is a lighter and easier version of the traditional payasam that is prepared in south India on auspicious occasions. This tasty dish can be enjoyed piping hot or cooled, depending on your mood. With a 90-year old history of serving authentic Indian Food to Indians, MTR Foods stands tall as an Indian heritage brand. A popular household name today, MTR Foods is synonymous with delicious Indian food in an easy-to-use packaged format.",8.90104E+12,https://www.bigbasket.com/media/uploads/p/l/40001456_1-mtr-sweet-mix-vermicelli-payasam.jpg
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , CHIPS & CORN SNACKS , ACT II Instant Popcorn - Simply Salted,ACT II,40097849,https://www.bigbasket.com/pd/40097849/act-ii-instant-popcorn-simply-salted-50-g/,"ACT II Instant Popcorn - Simply Salted, 50 g",20,,,50 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40097849_5-act-ii-instant-popcorn-simply-salted.jpg,Ready to eat salted Popcorn,8.90151E+12,"https://www.bigbasket.com/media/uploads/p/l/40097849_5-act-ii-instant-popcorn-simply-salted.jpg"""
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", CHOCO & NUT SPREAD , DR. OETKER Fun Foods Peanut Butter Creamy,Dr. Oetker,40015828,https://www.bigbasket.com/pd/40015828/dr-oetker-fun-foods-peanut-butter-creamy-400-g-pet/,"Dr. Oetker Fun Foods Peanut Butter Creamy, 400 g Pet",169,,,400 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40015828_6-dr-oetker-fun-foods-peanut-butter-creamy.jpg,"Made with 91% roasted peanuts, Peanut Butter Creamy from FunFoods by Dr. Oetker is a protein-rich alternative to your regular butter. It's enriched with Vitamin E, Vitamin B3 and B6. The creamy version of this peanut butter is smooth and gives you instant relief from mid day hunger pangs. It is perfect for making peanut butter & jam sandwiches, roti rolls, protein-packed milkshakes and tasty smoothies. You can also spread it on a bread slice and top it up with your favourite fruIts and nuts for a wholesome treat.",4001582899,"https://www.bigbasket.com/media/uploads/p/l/40015828_6-dr-oetker-fun-foods-peanut-butter-creamy.jpg"""
, SNACKS & BRANDED FOODS ," SPREADS, SAUCES, KETCHUP ", CHOCO & NUT SPREAD , DR. OETKER Fun Foods Peanut Butter Creamy,Dr. Oetker,40028998,https://www.bigbasket.com/pd/40028998/dr-oetker-fun-foods-peanut-butter-creamy-925-g/,"Dr. Oetker Fun Foods Peanut Butter Creamy, 925 g",284,Rs 264,20,925 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40028998_8-dr-oetker-fun-foods-peanut-butter-creamy.jpg,"Enjoy your favourite Peanut Butter in a super-saver pack of 925 g.Made with 91% roasted peanuts, Peanut Butter Creamy from FunFoods by Dr. Oetker is a protein-rich alternative to your regular butter. It's enriched with Vitamin E, Vitamin B3 and B6. The creamy version of this peanut butter is smooth and gives you instant relief from mid-day hunger pangs. It is perfect for making peanut butter & jam sandwiches, roti rolls, protein-packed milkshakes and tasty smoothies. You can also spread it on a bread slice and top it up with your favourite fruIts and nuts for a wholesome treat.",40028998,"https://www.bigbasket.com/media/uploads/p/l/40028998_8-dr-oetker-fun-foods-peanut-butter-creamy.jpg"""
, SNACKS & BRANDED FOODS , PICKLES & CHUTNEY , OTHER VEG PICKLE , MTR Pickle - Mix Vegetable,MTR,266017,https://www.bigbasket.com/pd/266017/mtr-pickle-mix-vegetable-300-g-jar/,"MTR Pickle - Mix Vegetable, 300 g Jar",85,,,300 g,veg,https://www.bigbasket.com/media/uploads/p/mm/266017_7-mtr-pickle-mix-vegetable.jpg,Mixed Veg Pickle is a spicy and tangy pickle prepared by using pieces of special vegetables and preserved in a combination of different spices and condiments. It has no preservatives or synthetic flavors.,8.90104E+12,"https://www.bigbasket.com/media/uploads/p/l/266017_7-mtr-pickle-mix-vegetable.jpg"""
, SNACKS & BRANDED FOODS , PICKLES & CHUTNEY , OTHER VEG PICKLE , MTR Pickle - Mix Vegetable,MTR,266006,https://www.bigbasket.com/pd/266006/mtr-pickle-mix-vegetable-500-g-jar/,"MTR Pickle - Mix Vegetable, 500 g Jar",115,,,500 g,veg,https://www.bigbasket.com/media/uploads/p/mm/266006_7-mtr-pickle-mix-vegetable.jpg,MTR mixed vegetable pickle variety that is famous in North India and is deliciously spicy and tangy. It contains no added preservatives or artificial flavours.,8.90104E+12,"https://www.bigbasket.com/media/uploads/p/l/266006_7-mtr-pickle-mix-vegetable.jpg"""
, SNACKS & BRANDED FOODS , CHOCOLATES & CANDIES , CHOCOLATES , AMUL Bitter Chocolate- 75% Rich In Cocoa,Amul,40055078,https://www.bigbasket.com/pd/40055078/amul-bitter-chocolate-75-rich-in-cocoa-150-g/,"Amul Bitter Chocolate- 75% Rich In Cocoa, 150 g",125,,,150 g,veg,https://www.bigbasket.com/media/uploads/p/mm/40055078_2-amul-bitter-chocolate-75-rich-in-cocoa.jpg,Amul Bitter Chocolate is made from the finest cocoa beans which delivers a robust flavour that is not for the faint hearted. It is 75% cocoa and 100% bliss. Amul Bitter Chocolate is truly a chocolate connoisseur delight.,40055078,"https://www.bigbasket.com/media/uploads/p/l/40055078_2-amul-bitter-chocolate-75-rich-in-cocoa.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , KHARAMORRA Khakra - Plain,KHARAMORRA,60000618,https://www.bigbasket.com/pd/60000618/kharamorra-khakra-plain-200-g/,"KHARAMORRA Khakra - Plain, 200 g",65,,,200 g,,https://www.bigbasket.com/media/uploads/p/mm/60000618_1-kharamorra-khakra-plain.jpg,,8.90606E+12,"https://www.bigbasket.com/media/uploads/p/l/60000618_1-kharamorra-khakra-plain.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , DURGA Peanut - Roasted,Durga,40020439,https://www.bigbasket.com/pd/40020439/durga-peanut-roasted-200-g-pouch/,"Durga Peanut - Roasted, 200 g Pouch",56,,,200 g,,https://www.bigbasket.com/media/uploads/p/mm/40020439_2-durga-peanut-roasted.jpg,,40020439,"https://www.bigbasket.com/media/uploads/p/l/40020439_2-durga-peanut-roasted.jpg"""
, SNACKS & BRANDED FOODS , SNACKS & NAMKEEN , NAMKEEN & SAVOURY SNACKS , DURGA Murukku - Chilly Ring,Durga,40020473,https://www.bigbasket.com/pd/40020473/durga-murukku-chilly-ring-200-g-pouch/,"Durga Murukku - Chilly Ring, 200 g Pouch",35,,,200 g,,https://www.bigbasket.com/media/uploads/p/mm/40020473_1-durga-murukku-chilly-ring.jpg,,8.90411E+12,"https://www.bigbasket.com/media/uploads/p/l/40020473_1-durga-murukku-chilly-ring.jpg"""
, SNACKS & BRANDED FOODS , READY TO COOK & EAT , HEAT & EAT READY MEALS , TATA Q Heat to Eat - Hot & Spicy Schezwan Noodles with Chicken,TATA Q,40180759,https://www.bigbasket.com/pd/40180759/tata-q-heat-to-eat-hot-spicy-schezwan-noodles-with-chicken-305-g/,"TATA Q Heat to Eat - Hot & Spicy Schezwan Noodles with Chicken, 305 g",125,Rs 100,20%,305 g,non-veg,https://www.bigbasket.com/media/uploads/p/mm/40180759_6-tata-q-heat-to-eat-hot-spicy-schezwan-noodles-with-chicken.jpg,"Flavourful noodles packed with chicken and vegetables, tossed together with lots of spicy schezwan sauce. Just heat for 60 seconds in a microwave, or 3 to 5 minutes in a pot of boiling water and your delicious meal is ready! No further cooking or addition of ingredients required.",8.90611E+12,"https://www.bigbasket.com/media/uploads/p/l/40180759_6-tata-q-heat-to-eat-hot-spicy-schezwan-noodles-with-chicken.jpg"""
, SNACKS & BRANDED FOODS , BISCUITS & COOKIES ," MARIE, HEALTH, DIGESTIVE ", SMART BITE Biscuit - Vita Bite,Smart Bite,40164355,https://www.bigbasket.com/pd/40164355/smart-bite-biscuit-vita-bite-250gm-jar/,"Smart Bite Biscuit - Vita Bite, 250gm Jar",60,,,250gm,veg,https://www.bigbasket.com/media/uploads/p/mm/40164355_1-smart-bite-biscuit-vita-bite.jpg,"Energising biscuits with a touch of glucose, smart bite products are hygienically prepared with dedication and commitment by employees who undergo regular training to meet the demands of the market. Utmost care is taken in procuring raw materials. The word biscuit originates from the French bis cuit which means twice cooked, this refers to the first biscuits which were taken on long sea voyages. Sweet biscuits are widely enjoyed as a snack, often to accompany a cup of tea or coffee.",6.86604E+11,"https://www.bigbasket.com/media/uploads/p/l/40164355_1-smart-bite-biscuit-vita-bite.jpg"""
, SNACKS & BRANDED FOODS , BREAKFAST CEREALS , GRANOLA & CEREAL BARS , RITEBITE MAX PROTEIN Daily Choco Almond Bar,RiteBite Max Protein,1208442,https://www.bigbasket.com/pd/1208442/ritebite-max-protein-daily-choco-almond-bar-3x50-g/,"RiteBite Max Protein Daily Choco Almond Bar, 3x50 g Multipack",195,,,3x50 g,,https://www.bigbasket.com/media/uploads/p/mm/1208442_4-ritebite-max-protein-daily-choco-almond-bar.jpg,"Protein Blend, Fiber, Vitamins & Minerals, No Preservatives, 100% Veg, No Added Sugar, For Energy, Fitness & Immunity. A BAR FOR EVERYONE: With 10gms of protein in each bar and 5gms of fibre and goodness of almond in every bite. Max Protein Choco Almond Bar is the perfect bar for your daily lifestyle with no preservatives and no artificial sweeteners with a balance of taste and health and 100% vegetarian SUSTAINED ENERGY: Max Protein Choco Almond Bar is yours go to performance nutrition bar, purposefully crafted with an ideal mix of 3 protein blends of whey protein, soy and casein and a crunchy flavour with the goodness of almonds in every bite to sustain 2hrs of energy for a moderate-intensity activity and lifestyle. WHOLESOME INGREDIENTS FOR A WHOLESOME EXPERIENCE: A bar that satiates your hunger and keeps you going with 2 hrs of sustained energy. We aim to keep you healthier and provide a healthier option to your food choices with an irresistible combo of nutrition and flavour of almonds, dark chocolate and no added sugar. DELICIOUS NUTRITION: Satisfy your cravings with a perfect blend of delectable chocolate and sumptuous berries and no preservatives YOUR ENERGY BUDDY: No time for breakfast before the video call? Need something energy boost for the grocery run? Got that midnight movie craving? Choose the healthier Max Protein bars as your energy and nutrition buddy. Don't skip on your health and weight goals. Have this bar handy for all the time whenever bored or binge eating hits you. MADE IN INDIA: Max Protein is the first brand to launch nutrition & protein bars in India. We have created and nurtured protein bars category in Indian Market.",1208442,"https://www.bigbasket.com/media/uploads/p/l/1208442_4-ritebite-max-protein-daily-choco-almond-bar.jpg"""
